SEQ,FECHA_CREACION,PREFIJO,CARRIER,AWB,ORIGEN,DESTINO,CODIGO_AGENTE,NOMBRE_AGENTE,PIEZAS,CWEIGHT,GROSSW,VOLUMEN,RATE,FLETE,SUBTOTAL,TAX,TOTAL,DIM_PIECES,DIM_WEIGHT,DIM_LENGTH,DIM_WIDTH,DIM_HEIGHT,DIM_VOLUME,CODIGO_CLIENTE,CURRENCY,PRICE_CLASS,SHC_LIST,CHARGE_CODE,FLIGHT_ORIGIN,FLIGHT_DEST,FLIGHT_CARRIER,FLIGHT_NUMBER,FLIGHT_DATE,ACC_PIECES,ACC_WEIGHT,CREATE_OPER
19505133,2026-01-11,480,A7,00142726,CGO,BOG,0000009CGO,AWESOME CARGO,85,1800,1725,10.8,1,0.95,0.95,0,,80,0,40,50,60,0,0000009FUJ,USD,,,PP,NLU,BOG,ET,3516,2026-01-13,85,1725,CGOOP1
19505133,2026-01-11,480,A7,00142726,CGO,BOG,0000009CGO,AWESOME CARGO,85,1800,1725,10.8,1,0.95,0.95,0,,80,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,85,1725,CGOOP1
19505133,2026-01-11,480,A7,00142726,CGO,BOG,0000009CGO,AWESOME CARGO,85,1800,1725,10.8,1,0.95,0.95,0,,5,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,85,1725,CGOOP1
19505133,2026-01-11,480,A7,00142726,CGO,BOG,0000009CGO,AWESOME CARGO,85,1800,1725,10.8,1,0.95,0.95,0,,5,0,40,50,120,0,0000009FUJ,USD,,,PP,NLU,BOU,ET,3516,2026-01-13,85,1725,CGOOP1
19505133,2026-01-11,480,A7,00142726,CGO,BOG,0000009CGO,AWESOME CARGO,85,1800,1725,10.8,1,0.95,0.95,0,,80,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,85,1725,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,82,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,86,1784,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,4,0,40,50,120,0,0000009FUJ,USD,,,PP,NLU,BOG,ET,3516,2026-01-13,86,1784,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,4,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,86,1784,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,82,0,40,50,120,0,0000009FUJ,USD,,,PP,NLU,BOG,ET,3516,2026-01-13,86,1784,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,82,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,86,1784,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,4,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,86,1784,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,4,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,86,1784,CGOOP1
19505119,2026-01-11,480,A7,00142715,CGO,BOG,0000009CGO,AWESOME CARGO,86,3440,1784,20.64,1,0.95,0.95,0,,82,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,86,1784,CGOOP1
19505115,2026-01-11,480,A7,00126906,CGO,NLU,0000009CGO,AWESOME CARGO,51,2040,1296,12.24,1,0.95,0.95,0,,51,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,51,1296,CGOOP1
19505115,2026-01-11,480,A7,00126906,CGO,NLU,0000009CGO,AWESOME CARGO,51,2040,1296,12.24,1,0.95,0.95,0,,51,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,51,1296,CGOOP1
19505115,2026-01-11,480,A7,00126906,CGO,NLU,0000009CGO,AWESOME CARGO,51,2040,1296,12.24,1,0.95,0.95,0,,51,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,51,1296,CGOOP1
19505113,2026-01-11,480,A7,00126895,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2014,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,2014,CGOOP1
19505113,2026-01-11,480,A7,00126895,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2014,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,2014,CGOOP1
19505113,2026-01-11,480,A7,00126895,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2014,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,2014,CGOOP1
19505108,2026-01-11,480,A7,00126884,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2007,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,2007,CGOOP1
19505108,2026-01-11,480,A7,00126884,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2007,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,2007,CGOOP1
19505108,2026-01-11,480,A7,00126884,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2007,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,2007,CGOOP1
19505103,2026-01-11,480,A7,00126873,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1999,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,1999,CGOOP1
19505103,2026-01-11,480,A7,00126873,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1999,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,1999,CGOOP1
19505103,2026-01-11,480,A7,00126873,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1999,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,1999,CGOOP1
19505099,2026-01-11,480,A7,00126862,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2020,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,2020,CGOOP1
19505099,2026-01-11,480,A7,00126862,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2020,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,2020,CGOOP1
19505099,2026-01-11,480,A7,00126862,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2020,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,2020,CGOOP1
19505096,2026-01-11,480,A7,00126851,CGO,NLU,0000009CGO,AWESOME CARGO,82,2040,1784,12.24,1,0.95,0.95,0,,62,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,82,1784,CGOOP1
19505096,2026-01-11,480,A7,00126851,CGO,NLU,0000009CGO,AWESOME CARGO,82,2040,1784,12.24,1,0.95,0.95,0,,20,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,82,1784,CGOOP1
19505096,2026-01-11,480,A7,00126851,CGO,NLU,0000009CGO,AWESOME CARGO,82,2040,1784,12.24,1,0.95,0.95,0,,20,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,82,1784,CGOOP1
19505096,2026-01-11,480,A7,00126851,CGO,NLU,0000009CGO,AWESOME CARGO,82,2040,1784,12.24,1,0.95,0.95,0,,20,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,82,1784,CGOOP1
19505096,2026-01-11,480,A7,00126851,CGO,NLU,0000009CGO,AWESOME CARGO,82,2040,1784,12.24,1,0.95,0.95,0,,62,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,82,1784,CGOOP1
19505096,2026-01-11,480,A7,00126851,CGO,NLU,0000009CGO,AWESOME CARGO,82,2040,1784,12.24,1,0.95,0.95,0,,62,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,82,1784,CGOOP1
19505094,2026-01-11,480,A7,00126840,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2025,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,2025,CGOOP1
19505094,2026-01-11,480,A7,00126840,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2025,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,2025,CGOOP1
19505094,2026-01-11,480,A7,00126840,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2025,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,2025,CGOOP1
19505086,2026-01-11,480,A7,00126836,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2039,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,2039,CGOOP1
19505086,2026-01-11,480,A7,00126836,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2039,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,2039,CGOOP1
19505086,2026-01-11,480,A7,00126836,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,2039,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,2039,CGOOP1
19505080,2026-01-11,480,A7,00126825,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1692,12.24,1,0.95,0.95,0,,25,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,77,1692,CGOOP1
19505080,2026-01-11,480,A7,00126825,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1692,12.24,1,0.95,0.95,0,,52,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,77,1692,CGOOP1
19505080,2026-01-11,480,A7,00126825,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1692,12.24,1,0.95,0.95,0,,52,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,77,1692,CGOOP1
19505080,2026-01-11,480,A7,00126825,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1692,12.24,1,0.95,0.95,0,,25,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,77,1692,CGOOP1
19505080,2026-01-11,480,A7,00126825,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1692,12.24,1,0.95,0.95,0,,52,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,77,1692,CGOOP1
19505080,2026-01-11,480,A7,00126825,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1692,12.24,1,0.95,0.95,0,,25,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,77,1692,CGOOP1
19505076,2026-01-11,480,A7,00126814,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1751,12.24,1,0.95,0.95,0,,29,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,73,1751,CGOOP1
19505076,2026-01-11,480,A7,00126814,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1751,12.24,1,0.95,0.95,0,,29,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,73,1751,CGOOP1
19505076,2026-01-11,480,A7,00126814,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1751,12.24,1,0.95,0.95,0,,29,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,73,1751,CGOOP1
19505076,2026-01-11,480,A7,00126814,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1751,12.24,1,0.95,0.95,0,,44,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,73,1751,CGOOP1
19505076,2026-01-11,480,A7,00126814,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1751,12.24,1,0.95,0.95,0,,44,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,73,1751,CGOOP1
19505076,2026-01-11,480,A7,00126814,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1751,12.24,1,0.95,0.95,0,,44,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,73,1751,CGOOP1
19505072,2026-01-11,480,A7,00126803,CGO,NLU,0000009CGO,AWESOME CARGO,75,2040,1696,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,75,1696,CGOOP1
19505072,2026-01-11,480,A7,00126803,CGO,NLU,0000009CGO,AWESOME CARGO,75,2040,1696,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,75,1696,CGOOP1
19505072,2026-01-11,480,A7,00126803,CGO,NLU,0000009CGO,AWESOME CARGO,75,2040,1696,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,75,1696,CGOOP1
19505065,2026-01-11,480,A7,00126792,CGO,NLU,0000009CGO,AWESOME CARGO,102,2099,2099,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,2099,CGOOP1
19505065,2026-01-11,480,A7,00126792,CGO,NLU,0000009CGO,AWESOME CARGO,102,2099,2099,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,2099,CGOOP1
19505065,2026-01-11,480,A7,00126792,CGO,NLU,0000009CGO,AWESOME CARGO,102,2099,2099,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,2099,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,57,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,57,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,17,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,15,0,60,50,30,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,17,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,57,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,15,0,60,50,30,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,15,0,60,50,30,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,89,1691,CGOOP1
19505057,2026-01-11,480,A7,00126781,CGO,NLU,0000009CGO,AWESOME CARGO,89,2045,1691,12.27,1,0.95,0.95,0,,17,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,89,1691,CGOOP1
19505050,2026-01-11,480,A7,00126770,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1724,12.24,1,0.95,0.95,0,,52,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,77,1724,CGOOP1
19505050,2026-01-11,480,A7,00126770,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1724,12.24,1,0.95,0.95,0,,25,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,77,1724,CGOOP1
19505050,2026-01-11,480,A7,00126770,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1724,12.24,1,0.95,0.95,0,,25,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,77,1724,CGOOP1
19505050,2026-01-11,480,A7,00126770,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1724,12.24,1,0.95,0.95,0,,25,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,77,1724,CGOOP1
19505050,2026-01-11,480,A7,00126770,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1724,12.24,1,0.95,0.95,0,,52,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,77,1724,CGOOP1
19505050,2026-01-11,480,A7,00126770,CGO,NLU,0000009CGO,AWESOME CARGO,77,2040,1724,12.24,1,0.95,0.95,0,,52,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,77,1724,CGOOP1
19505046,2026-01-11,480,A7,00126766,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1964,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,102,1964,CGOOP1
19505046,2026-01-11,480,A7,00126766,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1964,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,102,1964,CGOOP1
19505046,2026-01-11,480,A7,00126766,CGO,NLU,0000009CGO,AWESOME CARGO,102,2040,1964,12.24,1,0.95,0.95,0,,102,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,102,1964,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,29,0,60,50,40,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,29,0,60,50,40,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,1,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,85,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,85,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,1,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,29,0,60,50,40,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,85,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,115,1794,CGOOP1
19505042,2026-01-11,480,A7,00126755,CGO,NLU,0000009CGO,AWESOME CARGO,115,2320,1794,13.92,1,0.95,0.95,0,,1,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,115,1794,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,31,0,60,50,40,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,8,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,67,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,8,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,67,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,31,0,60,50,40,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,67,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,31,0,60,50,40,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,106,1774,CGOOP1
19505024,2026-01-11,480,A7,00126744,CGO,NLU,0000009CGO,AWESOME CARGO,106,2280,1774,13.68,1,0.95,0.95,0,,8,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,106,1774,CGOOP1
19505013,2026-01-11,480,A7,00126733,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1670,12.24,1,0.95,0.95,0,,30,0,40,50,120,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,73,1670,CGOOP1
19505013,2026-01-11,480,A7,00126733,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1670,12.24,1,0.95,0.95,0,,42,0,40,50,60,0,0000009FUJ,USD,,,PP,CGO,ICN,A7,902,2026-01-12,73,1670,CGOOP1
19505013,2026-01-11,480,A7,00126733,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1670,12.24,1,0.95,0.95,0,,42,0,40,50,60,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,73,1670,CGOOP1
19505013,2026-01-11,480,A7,00126733,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1670,12.24,1,0.95,0.95,0,,42,0,40,50,60,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,73,1670,CGOOP1
19505013,2026-01-11,480,A7,00126733,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1670,12.24,1,0.95,0.95,0,,30,0,40,50,120,0,0000009FUJ,USD,,,PP,ICN,ANC,A7,902,2026-01-13,73,1670,CGOOP1
19505013,2026-01-11,480,A7,00126733,CGO,NLU,0000009CGO,AWESOME CARGO,73,2040,1670,12.24,1,0.95,0.95,0,,30,0,40,50,120,0,0000009FUJ,USD,,,PP,ANC,NLU,A7,902,2026-01-13,73,1670,CGOOP1
19503038,2026-01-11,HWB,A7,44S0018239,MTY,PVG,0000009TMA,AWESOME CARGO,12,1652.5,1652.5,0,0,0,0,0,,,,,,,,~019503038S,MXN,,,PP,MTY,PVG,A7,,,,,ABARCENAS
19502919,2026-01-11,HWB,A7,MEX0065658,NLU,PVG,86199080015,DSV AIR SEA SA DE CV,1,99,99,0,0,0,0,0,,,,,,,,~019502919S,USD,,,PP,NLU,PVG,A7,,,,,ABARCENAS
19502902,2026-01-11,HWB,A7,MEX0065589,NLU,PVG,86199080015,DSV AIR SEA SA DE CV,1,78.5,78.5,0,0,0,0,0,,,,,,,,~019502902S,USD,,,PP,NLU,PVG,A7,,,,,ABARCENAS
19502885,2026-01-11,HWB,A7,QRO0051364,NLU,PVG,86199080015,DSV AIR SEA SA DE CV,1,125,124.8,0,0,0,0,0,,,,,,,,~019502885S,USD,,,PP,NLU,PVG,A7,,,,,ABARCENAS
19502841,2026-01-11,HWB,A7,CMXA00259178,NLU,HGH,86101830006,BLU CARGO & LOGISTICS SAPI DE CV,3,800.5,800.1,0,0,0,0,0,,,,,,,,~019502841S,USD,,HEA,PP,NLU,HGH,A7,,,,,ABARCENAS
